Date,Close,Open,High,Low,Change %,Log_Returns
03-07-2023,1.4741,1.4754,1.4762,1.4705,-0.06%,-0.004487361
04-07-2023,1.4675,1.4746,1.475,1.4676,-0.45%,0.0006131
05-07-2023,1.4684,1.4681,1.4738,1.4677,0.06%,0.003535014
06-07-2023,1.4736,1.4696,1.4747,1.4664,0.35%,0.001898306
07-07-2023,1.4764,1.4738,1.4778,1.4691,0.19%,0.001827103
10-07-2023,1.4791,1.4774,1.4798,1.4759,0.18%,-0.002301341
11-07-2023,1.4757,1.4794,1.4804,1.4739,-0.23%,0.0029772
12-07-2023,1.4801,1.4763,1.4816,1.4739,0.30%,0.002294508
13-07-2023,1.4835,1.4806,1.4847,1.4782,0.23%,-0.000202245
14-07-2023,1.4832,1.4843,1.485,1.4794,-0.02%,0.001414856
17-07-2023,1.4853,1.4842,1.4866,1.4827,0.14%,-0.000471396
18-07-2023,1.4846,1.4853,1.4896,1.4832,-0.05%,-0.000673809
19-07-2023,1.4836,1.485,1.49,1.4827,-0.07%,-0.004864874
20-07-2023,1.4764,1.4842,1.4861,1.4759,-0.49%,0.001962311
21-07-2023,1.4793,1.4776,1.4812,1.4765,0.20%,-0.004471552
24-07-2023,1.4727,1.4803,1.4825,1.4728,-0.45%,-0.003741628
25-07-2023,1.4672,1.4734,1.4748,1.4649,-0.37%,0.001089918
26-07-2023,1.4688,1.4673,1.4714,1.4668,0.11%,-0.00546151
27-07-2023,1.4608,1.4688,1.4755,1.4602,-0.54%,0.003621583
28-07-2023,1.4661,1.4617,1.4701,1.4577,0.36%,-0.002937261
31-07-2023,1.4618,1.4675,1.469,1.4613,-0.29%,0.003687269
01-08-2023,1.4672,1.4619,1.4683,1.4612,0.37%,-0.000272665
02-08-2023,1.4668,1.4678,1.4727,1.4659,-0.03%,0.00040897
03-08-2023,1.4674,1.467,1.47,1.4654,0.04%,0.004962452
04-08-2023,1.4747,1.4677,1.4775,1.4669,0.50%,0.000610107
07-08-2023,1.4756,1.4761,1.4764,1.471,0.06%,0.000203286
08-08-2023,1.4759,1.4758,1.4799,1.4748,0.02%,0.001015813
09-08-2023,1.4774,1.4763,1.4793,1.475,0.10%,0.002298696
10-08-2023,1.4808,1.4778,1.4866,1.4763,0.23%,-0.000878289
11-08-2023,1.4795,1.4819,1.4856,1.4799,-0.09%,-0.000946714
14-08-2023,1.4781,1.4798,1.4834,1.477,-0.09%,0.001892532
15-08-2023,1.4809,1.4786,1.4855,1.4779,0.19%,-0.001216216
16-08-2023,1.4791,1.4815,1.4836,1.4785,-0.12%,-0.001759372
17-08-2023,1.4765,1.4793,1.4818,1.4754,-0.18%,-0.001423295
18-08-2023,1.4744,1.4768,1.4781,1.4732,-0.14%,0.002641652
21-08-2023,1.4783,1.4762,1.4803,1.475,0.26%,-0.004134898
22-08-2023,1.4722,1.4787,1.4806,1.4714,-0.41%,-0.002380225
23-08-2023,1.4687,1.4729,1.4742,1.467,-0.24%,-0.001771842
24-08-2023,1.4661,1.4695,1.4704,1.4655,-0.18%,-0.001501707
25-08-2023,1.4639,1.4665,1.467,1.4605,-0.15%,0.00197905
28-08-2023,1.4668,1.4643,1.4686,1.4626,0.20%,0.000681524
29-08-2023,1.4678,1.4665,1.4698,1.4634,0.07%,0.004282953
30-08-2023,1.4741,1.4683,1.4766,1.4668,0.43%,-0.006397191
31-08-2023,1.4647,1.4747,1.4759,1.4645,-0.64%,-0.004173372
01-09-2023,1.4586,1.4648,1.4669,1.4587,-0.42%,0.00212307
04-09-2023,1.4617,1.4596,1.4634,1.458,0.21%,-0.001026729
05-09-2023,1.4602,1.4627,1.4655,1.4572,-0.10%,0.001505509
06-09-2023,1.4624,1.4608,1.464,1.4586,0.15%,-0.001163149
07-09-2023,1.4607,1.4628,1.4643,1.4595,-0.12%,-0.000410846
08-09-2023,1.4601,1.4614,1.464,1.4591,-0.04%,0.001437224
11-09-2023,1.4622,1.4602,1.4633,1.4578,0.14%,0.000341892
12-09-2023,1.4627,1.4628,1.4648,1.4586,0.03%,-0.001847607
13-09-2023,1.46,1.4633,1.4653,1.4597,-0.18%,-0.006252382
14-09-2023,1.4509,1.4602,1.4625,1.4497,-0.62%,0.001171001
15-09-2023,1.4526,1.4512,1.4558,1.4495,0.12%,0.003161732
18-09-2023,1.4572,1.454,1.4582,1.4531,0.32%,-6.86271E-05
19-09-2023,1.4571,1.4577,1.4603,1.4562,-0.01%,-0.001304811
20-09-2023,1.4552,1.4576,1.4606,1.4545,-0.13%,0.000755624
21-09-2023,1.4563,1.4556,1.4593,1.4524,0.08%,-0.001993333
22-09-2023,1.4534,1.4569,1.4577,1.4503,-0.20%,-0.004689664
25-09-2023,1.4466,1.4543,1.4557,1.446,-0.47%,0
26-09-2023,1.4466,1.4475,1.4506,1.4457,0.00%,-0.003809265
27-09-2023,1.4411,1.4468,1.4488,1.4409,-0.38%,0.000693674
28-09-2023,1.4421,1.4417,1.4454,1.4391,0.07%,0.000901057
29-09-2023,1.4434,1.4425,1.4463,1.4407,0.09%,-0.003539581
02-10-2023,1.4383,1.443,1.4498,1.4383,-0.35%,-0.001113044
03-10-2023,1.4367,1.4387,1.4412,1.4361,-0.11%,0.002849698
04-10-2023,1.4408,1.4377,1.443,1.4368,0.29%,0.000485723
05-10-2023,1.4415,1.4419,1.4428,1.4396,0.05%,0.002355877
06-10-2023,1.4449,1.4421,1.4468,1.4378,0.24%,-0.00193973
09-10-2023,1.4421,1.4448,1.4451,1.4401,-0.19%,0.002008937
10-10-2023,1.445,1.4426,1.4487,1.4416,0.20%,0.001452232
11-10-2023,1.4471,1.4455,1.4481,1.4432,0.15%,-0.003461169
12-10-2023,1.4421,1.4481,1.4485,1.4421,-0.35%,-0.002708053
13-10-2023,1.4382,1.4424,1.4447,1.4383,-0.27%,0.003816931
16-10-2023,1.4437,1.4382,1.445,1.4381,0.38%,0.002006713
17-10-2023,1.4466,1.4441,1.449,1.4427,0.20%,6.91252E-05
18-10-2023,1.4467,1.4468,1.449,1.4449,0.01%,0.003863406
19-10-2023,1.4523,1.447,1.4546,1.4461,0.39%,0.000757133
20-10-2023,1.4534,1.4526,1.455,1.4505,0.08%,0.003091405
23-10-2023,1.4579,1.4541,1.4593,1.451,0.31%,-0.006468506
24-10-2023,1.4485,1.4582,1.4598,1.4477,-0.64%,-0.000276186
25-10-2023,1.4481,1.4492,1.4513,1.4472,-0.03%,-0.001382075
26-10-2023,1.4461,1.4495,1.4506,1.4425,-0.14%,0.000967653
27-10-2023,1.4475,1.4466,1.4505,1.4447,0.10%,0.00013816
30-10-2023,1.4477,1.4478,1.4499,1.4425,0.01%,0.000552448
31-10-2023,1.4485,1.4484,1.4574,1.4464,0.06%,-0.001934905
01-11-2023,1.4457,1.4483,1.4501,1.4428,-0.19%,0.002349041
02-11-2023,1.4491,1.4461,1.4532,1.4453,0.24%,0.00241238
03-11-2023,1.4526,1.4497,1.4548,1.4468,0.24%,-0.003724399
06-11-2023,1.4472,1.4533,1.4536,1.4474,-0.37%,0.001312019
07-11-2023,1.4491,1.4478,1.45,1.4463,0.13%,0.00206811
08-11-2023,1.4521,1.4491,1.4531,1.4458,0.21%,-0.000826731
09-11-2023,1.4509,1.4524,1.4547,1.4505,-0.08%,0.00123984
10-11-2023,1.4527,1.4518,1.4541,1.4504,0.12%,0.000550547
13-11-2023,1.4535,1.4533,1.4551,1.4512,0.06%,0.009449536
14-11-2023,1.4673,1.4539,1.4682,1.4533,0.95%,-0.002114959
15-11-2023,1.4642,1.4676,1.4691,1.4627,-0.21%,-0.001777292
16-11-2023,1.4616,1.4648,1.4667,1.4612,-0.18%,0.001982161
17-11-2023,1.4645,1.4621,1.467,1.4589,0.20%,-0.000819728
20-11-2023,1.4633,1.4656,1.4674,1.4629,-0.08%,-0.002394719
21-11-2023,1.4598,1.4639,1.4658,1.4591,-0.24%,0.000684791
22-11-2023,1.4608,1.4604,1.464,1.4581,0.07%,0.000684322
23-11-2023,1.4618,1.4612,1.4644,1.4603,0.07%,0.002391447
24-11-2023,1.4653,1.462,1.4669,1.461,0.24%,-0.00081928
27-11-2023,1.4641,1.4665,1.4672,1.4619,-0.08%,-0.000888312
28-11-2023,1.4628,1.4643,1.466,1.4613,-0.09%,-0.000683854
29-11-2023,1.4618,1.4632,1.4645,1.4609,-0.07%,-0.004387776
30-11-2023,1.4554,1.4625,1.4633,1.4539,-0.44%,-0.003096723
01-12-2023,1.4509,1.4561,1.4603,1.4478,-0.31%,-0.001034376
04-12-2023,1.4494,1.4517,1.4532,1.4462,-0.10%,-0.001173588
05-12-2023,1.4477,1.4497,1.4521,1.4459,-0.12%,-0.00255905
06-12-2023,1.444,1.448,1.4485,1.4438,-0.26%,0.000623075
07-12-2023,1.4449,1.4453,1.4462,1.4421,0.06%,-0.000692329
08-12-2023,1.4439,1.4456,1.4468,1.4389,-0.07%,0.001453338
11-12-2023,1.446,1.4435,1.4481,1.4427,0.15%,0.001036807
12-12-2023,1.4475,1.4461,1.4504,1.4444,0.10%,0.001311747
13-12-2023,1.4494,1.4478,1.4525,1.4468,0.13%,0.006738663
14-12-2023,1.4592,1.4496,1.4608,1.4467,0.68%,-0.005635366
15-12-2023,1.451,1.4598,1.4613,1.451,-0.56%,0.002752927
18-12-2023,1.455,1.4514,1.4566,1.4502,0.28%,0.002334044
19-12-2023,1.4584,1.4555,1.4605,1.4538,0.23%,-0.000617305
20-12-2023,1.4575,1.4587,1.4598,1.4544,-0.06%,0.001576801
21-12-2023,1.4598,1.4581,1.4609,1.4545,0.16%,-0.001714031
22-12-2023,1.4573,1.4604,1.4615,1.4564,-0.17%,0.000343041
25-12-2023,1.4578,1.4578,1.464,1.4555,0.03%,0.002329566
26-12-2023,1.4612,1.4585,1.462,1.4571,0.23%,0.002938465
27-12-2023,1.4655,1.4616,1.4688,1.4591,0.29%,-0.003760045
28-12-2023,1.46,1.4659,1.4672,1.4593,-0.38%,-0.002880858
29-12-2023,1.4558,1.4604,1.4623,1.456,-0.29%,0.001029831
01-01-2024,1.4573,1.4564,1.4582,1.4564,0.10%,-0.00447028
02-01-2024,1.4508,1.4577,1.4595,1.4507,-0.45%,-6.89299E-05
03-01-2024,1.4507,1.4523,1.4545,1.449,-0.01%,0.002478487
04-01-2024,1.4543,1.4514,1.4576,1.4504,0.25%,0
05-01-2024,1.4543,1.4553,1.4589,1.4506,0.00%,-0.000343867
08-01-2024,1.4538,1.4555,1.4585,1.454,-0.03%,0.000343867
09-01-2024,1.4543,1.4543,1.4572,1.453,0.03%,0.004322625
10-01-2024,1.4606,1.4549,1.4615,1.4544,0.43%,-0.00054787
11-01-2024,1.4598,1.4612,1.4625,1.4569,-0.05%,-0.001645414
12-01-2024,1.4574,1.4603,1.4617,1.457,-0.16%,0.001371366
15-01-2024,1.4594,1.4588,1.4617,1.4574,0.14%,0.000137033
16-01-2024,1.4596,1.4602,1.4611,1.4576,0.01%,0.002326696
17-01-2024,1.463,1.4598,1.4639,1.459,0.23%,-0.001231106
18-01-2024,1.4612,1.4634,1.465,1.459,-0.12%,-0.000479173
19-01-2024,1.4605,1.4619,1.4627,1.4578,-0.05%,-0.000273916
22-01-2024,1.4601,1.4617,1.4635,1.4593,-0.03%,-0.003499026
23-01-2024,1.455,1.4605,1.4621,1.4519,-0.35%,0.001922549
24-01-2024,1.4578,1.4556,1.4622,1.4545,0.19%,-0.002885212
25-01-2024,1.4536,1.4583,1.4606,1.4515,-0.29%,0.001031389
26-01-2024,1.4551,1.4533,1.4584,1.4502,0.10%,-0.00261492
29-01-2024,1.4513,1.4549,1.4564,1.4473,-0.26%,0.00048221
30-01-2024,1.452,1.4517,1.454,1.4478,0.05%,-0.001930236
31-01-2024,1.4492,1.4524,1.4555,1.4475,-0.19%,0.002618705
01-02-2024,1.453,1.4492,1.4541,1.4454,0.26%,-0.003999729
02-02-2024,1.4472,1.4534,1.4556,1.4475,-0.40%,-0.000276434
05-02-2024,1.4468,1.4475,1.4503,1.4455,-0.03%,-0.001037309
06-02-2024,1.4453,1.4472,1.4483,1.4432,-0.10%,0.001106424
07-02-2024,1.4469,1.4455,1.4482,1.4443,0.11%,0.003311947
08-02-2024,1.4517,1.4472,1.4526,1.4467,0.33%,-0.000413394
09-02-2024,1.4511,1.4522,1.4529,1.4487,-0.04%,-0.002138596
12-02-2024,1.448,1.4515,1.4531,1.447,-0.21%,-0.001174723
13-02-2024,1.4463,1.4484,1.4519,1.4451,-0.12%,0
14-02-2024,1.4463,1.4469,1.4479,1.4438,0.00%,0.00207211
15-02-2024,1.4493,1.4464,1.4511,1.4451,0.21%,0.000482875
16-02-2024,1.45,1.4498,1.4516,1.4467,0.05%,-0.000206918
19-02-2024,1.4497,1.4505,1.452,1.4485,-0.02%,0.001240866
20-02-2024,1.4515,1.4504,1.4558,1.4489,0.12%,0.001583314
21-02-2024,1.4538,1.4521,1.4547,1.4503,0.16%,-0.000412797
22-02-2024,1.4532,1.4541,1.4594,1.4513,-0.04%,0
23-02-2024,1.4532,1.454,1.4564,1.4524,0.00%,0.003434777
26-02-2024,1.4582,1.4536,1.4599,1.453,0.34%,-0.000686012
27-02-2024,1.4572,1.4584,1.4599,1.4562,-0.07%,0.000823158
28-02-2024,1.4584,1.4576,1.4597,1.4536,0.08%,-0.003227914
29-02-2024,1.4537,1.4589,1.4598,1.4531,-0.32%,0.001992922
01-03-2024,1.4566,1.4543,1.4581,1.4536,0.20%,0.001029266
04-03-2024,1.4581,1.4569,1.4593,1.4558,0.10%,-0.00054881
05-03-2024,1.4573,1.4583,1.4595,1.4561,-0.05%,0.001097319
06-03-2024,1.4589,1.4576,1.4603,1.4561,0.11%,0.000274142
07-03-2024,1.4593,1.4591,1.46,1.4514,0.03%,-0.002126566
08-03-2024,1.4562,1.4597,1.4604,1.454,-0.21%,-0.001855862
11-03-2024,1.4535,1.4566,1.4573,1.4527,-0.19%,0.001168907
12-03-2024,1.4552,1.4539,1.4575,1.4528,0.12%,0.001853696
13-03-2024,1.4579,1.4557,1.4598,1.4548,0.19%,-0.003091405
14-03-2024,1.4534,1.4585,1.4596,1.4536,-0.31%,0.00185599
15-03-2024,1.4561,1.4541,1.4579,1.4536,0.19%,-0.000480852
18-03-2024,1.4554,1.4568,1.4589,1.4552,-0.05%,0.001716267
19-03-2024,1.4579,1.456,1.4586,1.4551,0.17%,0.00321863
20-03-2024,1.4626,1.4584,1.4641,1.4566,0.32%,-0.002464404
21-03-2024,1.459,1.4631,1.4649,1.4583,-0.25%,-0.00150902
22-03-2024,1.4568,1.4593,1.4609,1.457,-0.15%,0.000891969
25-03-2024,1.4581,1.4574,1.4593,1.4553,0.09%,-0.00054881
26-03-2024,1.4573,1.4584,1.46,1.4567,-0.05%,0.001097319
27-03-2024,1.4589,1.4576,1.4606,1.4568,0.11%,-0.001852424
28-03-2024,1.4562,1.4591,1.4603,1.4554,-0.19%,-0.000206037
29-03-2024,1.4559,1.4569,1.4576,1.4526,-0.02%,-0.002200372
01-04-2024,1.4527,1.4557,1.4572,1.4519,-0.22%,0.001650733
02-04-2024,1.4551,1.4529,1.4561,1.45,0.17%,0.003567267
03-04-2024,1.4603,1.4555,1.4614,1.4546,0.36%,0.00041079
04-04-2024,1.4609,1.4604,1.4645,1.4599,0.04%,0.000273766
05-04-2024,1.4613,1.4612,1.4624,1.4571,0.03%,0.000957592
08-04-2024,1.4627,1.4617,1.4638,1.46,0.10%,-0.002327174
09-04-2024,1.4593,1.4632,1.4643,1.4591,-0.23%,-0.003707268
10-04-2024,1.4539,1.46,1.4636,1.4526,-0.37%,-0.00241022
11-04-2024,1.4504,1.4545,1.455,1.4492,-0.24%,-0.001172778
12-04-2024,1.4487,1.4513,1.4532,1.4456,-0.12%,-0.000690512
15-04-2024,1.4477,1.449,1.4511,1.446,-0.07%,0.00103559
16-04-2024,1.4492,1.4477,1.4527,1.446,0.10%,0.001448026
17-04-2024,1.4513,1.4497,1.4527,1.4474,0.14%,-0.00117205
18-04-2024,1.4496,1.452,1.453,1.4493,-0.12%,0.000551724
19-04-2024,1.4504,1.4499,1.4527,1.4481,0.06%,0.000206818
22-04-2024,1.4507,1.4509,1.4528,1.4483,0.02%,0.003784104
23-04-2024,1.4562,1.4512,1.4576,1.4501,0.38%,0.0003433
24-04-2024,1.4567,1.4568,1.4579,1.4533,0.03%,0.000960615
25-04-2024,1.4581,1.4573,1.4603,1.4549,0.10%,-0.000754691
26-04-2024,1.457,1.4585,1.4631,1.454,-0.08%,0.000137259
29-04-2024,1.4572,1.4574,1.4611,1.4552,0.01%,-0.000755157
30-04-2024,1.4561,1.4575,1.461,1.4556,-0.08%,0.00068653
01-05-2024,1.4571,1.4562,1.4596,1.4542,0.07%,-0.00295543
02-05-2024,1.4528,1.4578,1.4588,1.4511,-0.30%,-0.000757445
03-05-2024,1.4517,1.4533,1.459,1.4512,-0.08%,0.001995665
06-05-2024,1.4546,1.4521,1.4568,1.4521,0.20%,0.001236689
07-05-2024,1.4564,1.4552,1.4589,1.4536,0.12%,6.86601E-05
08-05-2024,1.4565,1.4567,1.4584,1.4557,0.01%,0.000892153
09-05-2024,1.4578,1.4569,1.459,1.4549,0.09%,0.000274348
10-05-2024,1.4582,1.4583,1.4603,1.4574,0.03%,0.001096642
13-05-2024,1.4598,1.4588,1.4619,1.4577,0.11%,0.001574318
14-05-2024,1.4621,1.46,1.4638,1.4588,0.16%,0.001093718
15-05-2024,1.4637,1.4627,1.4649,1.4597,0.11%,-0.001025326
16-05-2024,1.4622,1.4641,1.4648,1.4609,-0.10%,0.000136771
17-05-2024,1.4624,1.4626,1.4639,1.46,0.01%,6.83784E-05
20-05-2024,1.4625,1.4629,1.4643,1.4619,0.01%,-0.000410341
21-05-2024,1.4619,1.4631,1.4647,1.4607,-0.04%,-0.000205233
22-05-2024,1.4616,1.4625,1.4639,1.4607,-0.02%,-0.000205276
23-05-2024,1.4613,1.4619,1.4671,1.4597,-0.02%,0.001504377
24-05-2024,1.4635,1.4618,1.4656,1.4609,0.15%,0.001160925
27-05-2024,1.4652,1.4642,1.4662,1.4627,0.12%,-0.000819336
28-05-2024,1.464,1.4654,1.4673,1.4637,-0.08%,-0.002530521
29-05-2024,1.4603,1.4643,1.4657,1.4599,-0.25%,0.001163467
30-05-2024,1.462,1.4606,1.4638,1.4591,0.12%,0.001776806
31-05-2024,1.4646,1.4624,1.4691,1.4603,0.18%,0.001637332
03-06-2024,1.467,1.4651,1.468,1.4626,0.16%,-0.001569056
04-06-2024,1.4647,1.4675,1.4694,1.463,-0.16%,0.000477799
05-06-2024,1.4654,1.4652,1.4677,1.4636,0.05%,-0.000136491
06-06-2024,1.4652,1.466,1.4684,1.464,-0.01%,-0.003829326
07-06-2024,1.4596,1.4655,1.467,1.4593,-0.38%,-0.002812941
10-06-2024,1.4555,1.4602,1.4602,1.4526,-0.28%,-0.0017191
11-06-2024,1.453,1.4562,1.4578,1.4505,-0.17%,0.0017191
12-06-2024,1.4555,1.4532,1.4602,1.4519,0.17%,-0.003854896
13-06-2024,1.4499,1.4561,1.4592,1.4495,-0.38%,-0.001656658
14-06-2024,1.4475,1.4505,1.4526,1.4447,-0.17%,0.002346123
17-06-2024,1.4509,1.4481,1.4519,1.4461,0.23%,-0.000275729
18-06-2024,1.4505,1.4512,1.4544,1.4498,-0.03%,0.000137874
19-06-2024,1.4507,1.4509,1.4525,1.4483,0.01%,-0.001103524
20-06-2024,1.4491,1.4511,1.4526,1.4489,-0.11%,-0.000621268
21-06-2024,1.4482,1.4496,1.4513,1.4455,-0.06%,0.00248276
24-06-2024,1.4518,1.449,1.4529,1.4475,0.25%,-0.000551192
25-06-2024,1.451,1.452,1.4527,1.4484,-0.06%,-0.000413593
26-06-2024,1.4504,1.4513,1.4526,1.4488,-0.04%,0.00227265
27-06-2024,1.4537,1.4509,1.4553,1.4498,0.23%,-0.001170114
28-06-2024,1.452,1.454,1.4549,1.4491,-0.12%,0.003437611
01-07-2024,1.457,1.4529,1.4601,1.4522,0.34%,-0.000274574
02-07-2024,1.4566,1.4581,1.4586,1.4548,-0.03%,0.002262987
03-07-2024,1.4599,1.4567,1.4624,1.4567,0.23%,0.00102694
04-07-2024,1.4614,1.4605,1.4619,1.4586,0.10%,-0.000205304
05-07-2024,1.4611,1.4614,1.4628,1.4597,-0.02%,-0.000136893
08-07-2024,1.4609,1.4616,1.4633,1.4567,-0.01%,-0.000479272
09-07-2024,1.4602,1.4612,1.4627,1.4595,-0.05%,0.000410818
10-07-2024,1.4608,1.4608,1.4617,1.459,0.04%,-0.001232961
11-07-2024,1.459,1.4608,1.4658,1.4582,-0.12%,0.002259269
12-07-2024,1.4623,1.4594,1.4634,1.4585,0.23%,0.001025256
15-07-2024,1.4638,1.4626,1.4659,1.4603,0.10%,0.000546373
16-07-2024,1.4646,1.464,1.466,1.4627,0.05%,0.00122825
17-07-2024,1.4664,1.4654,1.4674,1.4625,0.12%,-0.001638002
18-07-2024,1.464,1.4669,1.4675,1.4634,-0.16%,-0.000888373
19-07-2024,1.4627,1.4643,1.4654,1.462,-0.09%,0.001980672
22-07-2024,1.4656,1.4636,1.4663,1.4623,0.20%,-0.003554344
23-07-2024,1.4604,1.466,1.4665,1.4595,-0.35%,-0.003223486
24-07-2024,1.4557,1.4605,1.4611,1.4553,-0.32%,0.000686719
25-07-2024,1.4567,1.4562,1.4593,1.4545,0.07%,0.000411805
26-07-2024,1.4573,1.4571,1.4601,1.4564,0.04%,-0.002679769
29-07-2024,1.4534,1.4575,1.4591,1.4523,-0.27%,-0.001239243
30-07-2024,1.4516,1.4536,1.457,1.4509,-0.12%,-0.003934431
31-07-2024,1.4459,1.4522,1.4542,1.4453,-0.39%,-0.002423572
01-08-2024,1.4424,1.4464,1.4476,1.4411,-0.24%,0.003460451
02-08-2024,1.4474,1.4425,1.4483,1.4383,0.35%,0.002621957
05-08-2024,1.4512,1.4492,1.4529,1.4418,0.26%,-0.002000346
06-08-2024,1.4483,1.4514,1.4523,1.4465,-0.20%,0.001173102
07-08-2024,1.45,1.4489,1.4513,1.4475,0.12%,-0.002071109
08-08-2024,1.447,1.4501,1.4513,1.4438,-0.21%,-0.001106348
09-08-2024,1.4454,1.4473,1.4482,1.444,-0.11%,0.001313652
12-08-2024,1.4473,1.4451,1.4489,1.4442,0.13%,0.000138179
13-08-2024,1.4475,1.448,1.449,1.444,0.01%,0.000828672
14-08-2024,1.4487,1.4483,1.4521,1.4468,0.08%,0.001448526
15-08-2024,1.4508,1.4498,1.4518,1.4477,0.14%,-0.000206804
16-08-2024,1.4505,1.4512,1.4518,1.4482,-0.02%,-0.000965651
19-08-2024,1.4491,1.4513,1.4525,1.4454,-0.10%,0.001723722
20-08-2024,1.4516,1.45,1.453,1.4483,0.17%,0.002133297
21-08-2024,1.4547,1.4519,1.457,1.4511,0.21%,0.001099279
22-08-2024,1.4563,1.4554,1.4581,1.4538,0.11%,-0.001030538
23-08-2024,1.4548,1.4567,1.4578,1.4534,-0.10%,0.000206193
26-08-2024,1.4551,1.4555,1.4576,1.4531,0.02%,-6.87262E-05
27-08-2024,1.455,1.4556,1.4586,1.454,-0.01%,-0.003856223
28-08-2024,1.4494,1.4553,1.4566,1.448,-0.38%,-0.0043561
29-08-2024,1.4431,1.4496,1.4511,1.4415,-0.43%,0.000138581
30-08-2024,1.4433,1.4434,1.4451,1.4416,0.01%,0.002560289
02-09-2024,1.447,1.443,1.4477,1.4416,0.26%,-0.002491006
03-09-2024,1.4434,1.4469,1.4485,1.4432,-0.25%,0.000969462
04-09-2024,1.4448,1.4433,1.4462,1.4414,0.10%,-0.000346129
05-09-2024,1.4443,1.4452,1.4461,1.4421,-0.03%,-0.000623333
06-09-2024,1.4434,1.4445,1.4457,1.44,-0.06%,-0.002150016
09-09-2024,1.4403,1.4434,1.4457,1.4405,-0.21%,-0.002154649
10-09-2024,1.4372,1.4406,1.4426,1.4374,-0.22%,-0.000904946
11-09-2024,1.4359,1.4381,1.4405,1.4348,-0.09%,0.003614881
12-09-2024,1.4411,1.4362,1.4418,1.4355,0.36%,-0.002779517
13-09-2024,1.4371,1.4411,1.4428,1.4369,-0.28%,0.002987669
16-09-2024,1.4414,1.4373,1.4426,1.4369,0.30%,-0.000138764
17-09-2024,1.4412,1.4418,1.4431,1.4381,-0.01%,-0.000971885
18-09-2024,1.4398,1.4419,1.4432,1.4344,-0.10%,0.000833102
19-09-2024,1.441,1.4401,1.4434,1.4382,0.08%,-0.00097202
20-09-2024,1.4396,1.4418,1.4432,1.4392,-0.10%,-0.004037035
23-09-2024,1.4338,1.4406,1.4423,1.4332,-0.40%,0.000697204
24-09-2024,1.4348,1.4343,1.4369,1.4324,0.07%,0.000487754
25-09-2024,1.4355,1.4351,1.4404,1.4343,0.05%,-0.001254705
26-09-2024,1.4337,1.4361,1.4367,1.4309,-0.13%,-0.00286383
27-09-2024,1.4296,1.4341,1.4361,1.4275,-0.29%,0.000629349
30-09-2024,1.4305,1.4308,1.4351,1.428,0.06%,-0.003361112
01-10-2024,1.4257,1.4309,1.4336,1.4236,-0.34%,0.00063107
02-10-2024,1.4266,1.4257,1.4281,1.4236,0.06%,0.003009626
03-10-2024,1.4309,1.4268,1.4331,1.4262,0.30%,0.000698617
04-10-2024,1.4319,1.4315,1.433,1.427,0.07%,-0.000628733
07-10-2024,1.431,1.4321,1.4332,1.4283,-0.06%,0.000489049
08-10-2024,1.4317,1.4313,1.433,1.4299,0.05%,-0.001397917
09-10-2024,1.4297,1.4326,1.4328,1.4283,-0.14%,-0.001469919
10-10-2024,1.4276,1.43,1.4332,1.4267,-0.15%,-0.0003503
11-10-2024,1.4271,1.4278,1.4299,1.426,-0.04%,7.00697E-05
14-10-2024,1.4272,1.4265,1.4288,1.4255,0.01%,-0.001191853
15-10-2024,1.4255,1.4274,1.4286,1.4249,-0.12%,0.000561049
16-10-2024,1.4263,1.4259,1.4275,1.4232,0.06%,-0.002246088
17-10-2024,1.4231,1.4267,1.428,1.4209,-0.22%,0.000421526
18-10-2024,1.4237,1.4234,1.4246,1.4217,0.04%,-0.000140489
21-10-2024,1.4235,1.4232,1.4259,1.4217,-0.01%,-0.001757779
22-10-2024,1.421,1.4235,1.4255,1.4207,-0.18%,0.003512473
23-10-2024,1.426,1.4215,1.4274,1.4204,0.35%,0.000490763
24-10-2024,1.4267,1.4265,1.4286,1.422,0.05%,-0.000771307
25-10-2024,1.4256,1.4269,1.4309,1.4256,-0.08%,0.002801907
28-10-2024,1.4296,1.4265,1.4318,1.4241,0.28%,0.001677384
29-10-2024,1.432,1.4301,1.4337,1.428,0.17%,0.002371487
30-10-2024,1.4354,1.4324,1.437,1.4313,0.24%,0.00048755
31-10-2024,1.4361,1.4355,1.4388,1.4337,0.05%,-0.000139276
01-11-2024,1.4359,1.4364,1.441,1.4359,-0.01%,-0.000417944
04-11-2024,1.4353,1.4367,1.4437,1.4334,-0.04%,0.000278649
05-11-2024,1.4357,1.4354,1.4383,1.4336,0.03%,-0.004048023
06-11-2024,1.4299,1.4365,1.4375,1.4267,-0.40%,-0.002661066
07-11-2024,1.4261,1.4305,1.4318,1.4246,-0.27%,-0.003582597
08-11-2024,1.421,1.4265,1.427,1.421,-0.36%,-0.000211141
11-11-2024,1.4207,1.4216,1.425,1.4183,-0.02%,0.000492594
12-11-2024,1.4214,1.421,1.4226,1.419,0.05%,-0.002112826
13-11-2024,1.4184,1.4216,1.4254,1.4151,-0.21%,-0.000916946
14-11-2024,1.4171,1.4186,1.4205,1.4147,-0.09%,-0.001341666
15-11-2024,1.4152,1.4178,1.4213,1.4126,-0.13%,0.002258612
18-11-2024,1.4184,1.4154,1.4208,1.413,0.23%,-0.001269841
19-11-2024,1.4166,1.419,1.4198,1.4112,-0.13%,-0.000847458
